chrom	classifiedWinEnd	Species	classifiedWinStart.x	beta	sample.x	classifiedWinStart.y	bigWinRange	pi	theta	TajimaD	distVar	distSkew	distKurt	nDiplos	H1	H12	H2.H1	ZnS	omega	sample.y	NORMPOS
X	16350000	C.remanei	16300000	4.46005	CR	16250001	16300001-16400000	0.0142101413215454	0.0117534745034547	0.827505050347749	3.64823111017358e-05	-1.0865983173685	1.69352268581701	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.22187333	1.33578538709364	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.760397918323497
X	16450000	C.elegans	16400000	0.331528	CE	16350001	16400001-16500000	0.000293731475104487	0.000145184910003692	3.48709364015366	7.60870045344873e-08	-0.0655060639830437	-1.94245430193811	10	0.188775510204082	0.326530612244898	0.452702702702703	0.015652182	1.25742424563974	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.90829505288403
X	16450000	C.remanei	16400000	3.13525	CR	16350001	16400001-16500000	0.0142559719239513	0.0119741048784442	0.754250830180823	3.242248992913e-05	-0.883370585048244	1.11590428987477	13	0.0816326530612245	0.102040816326531	0.75	0.17063227	1.62006921515844	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.765048670117525
X	1650000	C.elegans	1600000	4.29934	CE	1550001	1600001-1700000	0.00105062270427418	0.00113473440138667	-0.265609946749371	1.66510598767485e-06	1.69769665064277	1.59662087260048	23	0.0586734693877551	0.0892857142857143	0.652173913043478	0.40642193	2.39014410993009	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.091105582812076
X	1650000	C.remanei	1600000	5.15702	CR	1550001	1600001-1700000	0.0130852859413392	0.0117119475895856	0.464197621606513	4.67582604694244e-05	-0.570970701634016	0.12266745810023	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.19695148	1.41608700873175	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0767374046014538
X	16550000	C.elegans	16500000	1.45245	CE	16450001	16500001-16600000	0.000628492442005683	0.000394571028159265	2.09844382563728	3.67388393135465e-07	0.0305288067162562	-1.4786354093	7	0.23469387755102	0.403061224489796	0.342391304347826	0.21067074	9.69566327513766	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.913816603357489
X	16550000	C.remanei	16500000	3.87296	CR	16450001	16500001-16600000	0.0123587862137242	0.011216002957263	0.403282002678395	2.61259170708015e-05	-0.536851416873968	0.724888903385498	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.108618915	1.45257067084415	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.769699421911552
X	16650000	C.elegans	16600000	2.03367	CE	16550001	16600001-16700000	0.000908498930029334	0.000416976887643351	4.18061384279648	7.11368352414691e-07	-0.0863639248737133	-1.95371176072501	9	0.201530612244898	0.362244897959184	0.487341772151899	0.5328084	1.25298084271314	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.919338153830948
X	16650000	C.remanei	16600000	2.54495	CR	16550001	16600001-16700000	0.0114981026335488	0.0116242068454158	-0.0429460819296386	2.75663501326008e-05	-0.440843181102604	0.108755343912482	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.12038335	1.67235045024259	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.774350173705579
X	16750000	C.elegans	16700000	0.921127	CE	16650001	16700001-16800000	0.000610828307604307	0.000266619564112074	4.5324032467372	3.60580503335279e-07	-0.0636200492071382	-1.99553382993847	5	0.377551020408163	0.74234693877551	0.429054054054054	0.81553894	1.10203718650337	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.924859704304407
X	16750000	C.remanei	16700000	3.93409	CR	16650001	16700001-16800000	0.0185789413245414	0.0162032347242261	0.580552217005591	6.79895521329817e-05	-0.92580001703185	1.0804421696346	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.14649847	1.26998125016466	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.779000925499607
X	16850000	C.elegans	16800000	1.41302	CE	16750001	16800001-16900000	0.000756763191333666	0.000358345503692411	3.93226227967717	3.74084478998925e-07	-0.0560094547881747	-1.94698929029167	28	0.0357142857142857	0.038265306122449	0.964285714285714	0.12766354	2.21061672431279	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.930381254777867
X	16850000	C.remanei	16800000	2.49533	CR	16750001	16800001-16900000	0.0153505696944667	0.015343969343968	0.00170331284682157	0.000107434034859072	-0.340927572493078	-0.249619775155629	12	0.102040816326531	0.13265306122449	0.55	0.20822139	1.86247618401053	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.783651677293634
X	16950000	C.elegans	16900000	1.11754	CE	16850001	16900001-17000000	0.000517378687148289	0.000225004837622001	4.51755565145952	2.5980009407209e-07	-0.0637567677344313	-1.99546169191453	4	0.433673469387755	0.864795918367347	0.502941176470588	0.15196583	1.02799139925165	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.935902805251326
X	16950000	C.remanei	16900000	5.14173	CR	16850001	16900001-17000000	0.0119254186443652	0.010994594283068	0.33520129024934	4.41713574227678e-05	-0.79500204627852	0.414707831684884	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.20179118	1.71522579307899	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.788302429087662
X	17050000	C.elegans	17000000	0.689374	CE	16950001	17000001-17100000	0.000395010224252487	0.000210464160565124	3.04997044997143	1.42889409672911e-07	-0.0592131658978889	-1.93887079578933	8	0.272959183673469	0.487244897959184	0.327102803738318	0.06013164	1.52483878328254	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.941424355724785
X	17050000	C.remanei	17000000	4.62524	CR	16950001	17000001-17100000	0.0159770355249719	0.0134195813250466	0.754547781860492	5.14113731050453e-05	-1.27127680385702	1.45046944454281	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.19584006	1.61533965509547	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.79295318088169
X	17150000	C.elegans	17100000	8.79854	CE	17050001	17100001-17200000	0.000926470039858716	0.000427648074712042	4.14040556795772	3.14392146788646e-07	-0.0634820468829999	-1.95402829992528	27	0.038265306122449	0.0433673469387755	0.866666666666667	0.09485151	1.07408111409623	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.946945906198244
X	17150000	C.remanei	17100000	3.21393	CR	17050001	17100001-17200000	0.0152624045674119	0.0155724445226504	-0.0788398669344039	8.31497938336341e-05	-0.0165198242051746	-0.462418416064218	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.10382399	1.53891692875854	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.797603932675717
X	17250000	C.elegans	17200000	7.67287	CE	17150001	17200001-17300000	0.00227536980957335	0.00144873348644413	2.05110715097862	2.37959211872422e-06	-0.0934230890417607	-1.44097676260169	28	0.0357142857142857	0.038265306122449	0.964285714285714	0.11967373	1.18479848266362	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.952467456671703
X	17250000	C.remanei	17200000	2.76757	CR	17150001	17200001-17300000	0.0123299701238503	0.0122739503036013	0.018071792855607	5.66318105667277e-05	-0.824454977400029	-0.0278021840724003	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.1441649	1.54984658180711	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.802254684469745
X	17350000	C.elegans	17300000	0.76449	CE	17250001	17300001-17400000	0.000348246439774689	0.000174294319039661	3.44576801948644	1.15008964374478e-07	-0.0611497797089154	-1.97490392743015	10	0.178571428571429	0.293367346938776	0.421428571428571	-0.006124511	28.8104589762516	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.957989007145162
X	17350000	C.remanei	17300000	3.24457	CR	17250001	17300001-17400000	0.0142384511929919	0.0124630224652819	0.564024167724284	6.53340756894507e-05	-1.25587095364031	1.2298947411373	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06370221	1.68562415461505	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.806905436263772
X	17450000	C.elegans	17400000	0.399257	CE	17350001	17400001-17500000	0.000263408508034855	0.000117942474602258	4.17260280288996	6.69977304685482e-08	-0.06373945318763	-1.99346607424441	4	0.433673469387755	0.864795918367347	0.502941176470588	-0.017662706	2.81015459427935	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.963510557618622
X	17450000	C.remanei	17400000	2.57467	CR	17350001	17400001-17500000	0.0113571696112907	0.0106337963922605	0.269290809268352	2.26052104650149e-05	-0.993401198300421	1.7508548048436	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09196562	1.39186079338405	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.811556188057799
X	1750000	C.elegans	1700000	1.15949	CE	1650001	1700001-1800000	0.000733580120568454	0.00109841885523759	-1.18890232705536	2.05234410603701e-06	2.07905892166682	2.39631227540527	27	0.038265306122449	0.0433673469387755	0.866666666666667	0.31213245	1.62125559154985	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0966271332855351
X	1750000	C.remanei	1700000	3.69806	CR	1650001	1700001-1800000	0.0170694907650525	0.0144385927073252	0.721263985387338	4.7499131657452e-05	-0.56001804228397	0.466066986505591	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.16633916	1.54800471061309	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0813881563954813
X	17550000	C.elegans	17500000	1.14945	CE	17450001	17500001-17600000	0.00046166590893811	0.000223291657686778	3.72172663724021	1.59778167805723e-07	-0.0627036903511256	-1.9531064296989	24	0.048469387755102	0.0637755102040816	0.763157894736842	0.020900015	4.85773423758256	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.969032108092081
X	17550000	C.remanei	17500000	2.39171	CR	17450001	17500001-17600000	0.0110322399713581	0.0121602981693564	-0.367185067109841	3.33671996572409e-05	-0.473328072843027	0.474950617707116	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.07805899	1.49503016808846	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.816206939851827
X	17650000	C.elegans	17600000	1.03583	CE	17550001	17600001-17700000	0.000443597316571011	0.000204815159390738	4.04253138664748	2.09105639557051e-07	-0.0617374623791236	-1.96407462362253	5	0.306122448979592	0.558673469387755	0.495833333333333	0.044602886	1.11665871065513	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.97455365856554
X	17650000	C.remanei	17600000	2.6988	CR	17550001	17600001-17700000	0.0108357776318467	0.00929669497518812	0.654855103545076	3.63041002979409e-05	-0.827024545800301	0.536960156259972	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.009448843	7.55305777643023	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.820857691645855
X	17750000	C.remanei	17700000	4.73218	CR	17650001	17700001-17800000	0.0137869057055562	0.0104886344694551	1.24500445462704	5.12572949229777e-05	-1.25472969029774	1.4634725865813	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.013047939	1.73981157675852	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.825508443439882
X	17850000	C.remanei	17800000	2.82658	CR	17750001	17800001-17900000	0.015823231455902	0.0153354667668379	0.125899591753511	7.94135229259454e-05	-0.684670050253081	0.0903790046675259	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.01519925	1.39935964957201	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.83015919523391
X	17950000	C.remanei	17900000	2.7726	CR	17850001	17900001-18000000	0.0139330653965925	0.0121322350883513	0.587593014337714	5.03169666930708e-05	-1.56628452889546	2.41751124155591	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.015337894	1.68076495399047	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.834809947027937
X	18050000	C.remanei	18000000	2.65543	CR	17950001	18000001-18100000	0.0142000558867552	0.0132666377952823	0.278567126864646	5.61930836026183e-05	-0.434192347014255	0.707291039835567	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.068398684	2.40228188140209	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.839460698821965
X	18150000	C.remanei	18100000	3.65195	CR	18050001	18100001-18200000	0.011678204107164	0.00966435589995456	0.824929038533074	4.63699956332907e-05	-0.733639253790395	0.201781876272626	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.090338245	1.16681178476342	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.844111450615992
X	18250000	C.remanei	18200000	3.5034	CR	18150001	18200001-18300000	0.015651186868459	0.0143105138603861	0.370974529215632	5.73338974462893e-05	-0.996499108876906	1.55445620789946	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.080156334	1.53346623257998	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.84876220241002
X	18350000	C.remanei	18300000	3.27387	CR	18250001	18300001-18400000	0.0139839710732676	0.0124192276976295	0.498394076924283	3.99066482208062e-05	-1.2629337032414	1.96340052017793	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.092659965	1.35684562927504	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.853412954204047
X	18450000	C.remanei	18400000	2.96631	CR	18350001	18400001-18500000	0.0119512768545472	0.0110183536013309	0.335145703638616	3.65068377102981e-05	-0.723179659305754	0.717413179436898	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.045552257	1.34844462854853	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.858063705998075
X	1850000	C.elegans	1800000	1.54496	CE	1750001	1800001-1900000	0.0010402880500225	0.0015377401200952	-1.16320386738969	5.12152772211953e-06	2.10418735753709	2.43950627030002	28	0.0357142857142857	0.038265306122449	0.964285714285714	0.51221675	2.05332697070491	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.102148683758994
X	18550000	C.remanei	18500000	2.08695	CR	18450001	18500001-18600000	0.0134213930791628	0.0124345985920545	0.313890661551108	5.41493955607938e-05	-0.774045363461189	0.369528325829499	13	0.0816326530612245	0.102040816326531	0.75	0.03500906	1.44118674422609	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.862714457792102
X	18650000	C.remanei	18600000	3.24383	CR	18550001	18600001-18700000	0.0125875558471062	0.0128413766767373	-0.0782632305979147	7.52266571535264e-05	-0.340896970083988	-0.895412065249107	13	0.0816326530612245	0.102040816326531	0.75	0.14941692	1.7241378408968	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.86736520958613
X	18750000	C.remanei	18700000	3.76455	CR	18650001	18700001-18800000	0.0151371709311745	0.014304426758785	0.230489490972261	0.000142415483704549	-0.125398215618037	-0.988411962474798	13	0.0816326530612245	0.102040816326531	0.75	0.25934067	1.47601964689125	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.872015961380157
X	18850000	C.remanei	18800000	5.43058	CR	18750001	18800001-18900000	0.0165698030014343	0.0130055751592369	1.08504834780047	6.93400174977948e-05	-1.49141172068726	2.13738662898467	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.07991933	1.34253562872425	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.876666713174185
X	18950000	C.remanei	18900000	4.80245	CR	18850001	18900001-19000000	0.0134208157245821	0.0101339185103883	1.28373490183038	4.51898793868515e-05	-1.52706762922184	2.03235422011505	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.044832952	1.31965152317542	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.881317464968212
X	19050000	C.remanei	19000000	6.86286	CR	18950001	19000001-19100000	0.0205563892194099	0.0151085985817857	1.42765569254548	9.22958814977119e-05	-1.40784143729156	1.95016668422805	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.00834511	1.44776491683172	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.88596821676224
X	19150000	C.remanei	19100000	5.08248	CR	19050001	19100001-19200000	0.0226308127080842	0.0184198511035646	0.905143922029098	0.000141956532613816	-1.07132786312093	1.00214636490052	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.075883016	2.00065443122716	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.890618968556267
X	19250000	C.remanei	19200000	5.86528	CR	19150001	19200001-19300000	0.0207460794410038	0.0155518831010789	1.32176100905967	5.61391604722877e-05	-1.21202392621749	1.69419077019341	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.052042793	1.53162013300864	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.895269720350295
X	19350000	C.remanei	19300000	2.09433	CR	19250001	19300001-19400000	0.014142249496426	0.0127655522377284	0.42648393114497	4.31296093796854e-05	-1.38696110479925	1.66256856588825	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.053533863	1.67247893453645	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.899920472144322
X	19450000	C.remanei	19400000	3.42164	CR	19350001	19400001-19500000	0.017374901323718	0.015336910505053	0.526139314406229	7.35090578790083e-05	-1.14187402119819	1.35091433502949	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.0887468	1.40203275331376	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.90457122393835
X	1950000	C.elegans	1900000	0.637483	CE	1850001	1900001-2000000	0.000521383471766138	0.000754806256652336	-1.10325653494742	1.29316657125e-06	2.1038717567703	2.42781549366836	11	0.173469387755102	0.288265306122449	0.404411764705882	0.42632377	1.0656515036747	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.107670234232453
X	1950000	C.remanei	1900000	1.94123	CR	1850001	1900001-2000000	0.0164606619020703	0.0146928549369154	0.475470703838348	3.56806470922865e-05	-0.814394115909862	1.24416988122743	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.091622196	1.40096972333532	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0906896599835363
X	19550000	C.remanei	19500000	2.99061	CR	19450001	19500001-19600000	0.0222004390477286	0.020532487337828	0.32166982902365	0.000142907968370545	-0.892876545623932	0.535619339095273	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.03133202	1.56608574333195	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.909221975732377
X	19650000	C.remanei	19600000	3.09998	CR	19550001	19600001-19700000	0.022501756624548	0.0189504302927031	0.742046597360304	0.00012260381695441	-1.43873346435432	1.98592616458209	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.032919165	1.79925315466007	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.913872727526405
X	19750000	C.remanei	19700000	1.88123	CR	19650001	19700001-19800000	0.0284500368582583	0.0268991721431764	0.228207616905419	0.00022251323395336	-0.707793695300056	0.539876576966949	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06730442	1.68100295283906	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.918523479320432
X	19850000	C.remanei	19800000	2.92949	CR	19750001	19800001-19900000	0.0210072045445064	0.0199433048117911	0.211087542387976	0.000144470152410499	-0.683453868286712	-0.0874269349858428	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.10256908	2.63555971857989	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.92317423111446
X	19950000	C.remanei	19900000	6.33247	CR	19850001	19900001-20000000	0.014788558163289	0.0112745744480775	1.23350855742946	6.46941320895168e-05	-1.10825808142846	0.198468602253893	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.2750299	1.38241914751298	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.927824982908487
X	20050000	C.remanei	20000000	8.01893	CR	19950001	20000001-20100000	0.0179192437942281	0.0139033657664725	1.14257673751128	9.4875099882716e-05	-1.11039447056417	0.669301752046938	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.26447737	1.31836175817868	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.932475734702515
X	20150000	C.remanei	20100000	5.12346	CR	20050001	20100001-20200000	0.0204964456290169	0.0169555042920237	0.826651772893401	0.000106877999652466	-0.577321750061926	-0.138417133629313	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.14598772	1.18466987551169	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.937126486496542
X	20250000	C.remanei	20200000	4.66636	CR	20150001	20200001-20300000	0.018860387868119	0.0154169485829339	0.884412701687586	9.35054932942163e-05	-1.49545753861936	1.97010935032826	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.17021619	1.84182972728772	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.94177723829057
X	20350000	C.remanei	20300000	3.0508	CR	20250001	20300001-20400000	0.0222672491306233	0.020022015649225	0.444072907335932	0.000153804524915574	-0.938690483762289	0.285899096167803	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09852536	1.17956197707168	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.946427990084597
X	20450000	C.remanei	20400000	3.23698	CR	20350001	20400001-20500000	0.0226891318460375	0.020953299480374	0.32798392039544	0.00016773051616632	-0.885610124874797	0.127062122436467	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.107137695	1.8400895777029	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.951078741878625
X	2050000	C.elegans	2000000	0.838548	CE	1950001	2000001-2100000	0.000587674849335573	0.000936368979441058	-1.33192530746056	2.08302079867499e-06	2.10366945805401	2.42725742357269	9	0.25765306122449	0.441326530612245	0.287128712871287	0.5799614	1.03081432517772	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.113191784705913
X	2050000	C.remanei	2000000	4.23819	CR	1950001	2000001-2100000	0.020853752437838	0.0166216683535707	1.00764140925007	4.39424609357801e-05	-0.343024981400343	0.440923537405138	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.12216985	1.5994987902822	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.0953404117775638
X	20550000	C.remanei	20500000	3.91925	CR	20450001	20500001-20600000	0.0143405853268296	0.0140863035325884	0.0714317585168926	7.61509143441047e-05	-0.680319844198193	-0.628113544092073	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06533854	1.85686167838073	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.955729493672652
X	20650000	C.remanei	20600000	4.91092	CR	20550001	20600001-20700000	0.0159153007660337	0.0161047590258116	-0.046581852122666	0.000139747042071642	-0.142616633401401	-0.78903239620108	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.15309514	1.44366641806217	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.96038024546668
X	20750000	C.remanei	20700000	2.94003	CR	20650001	20700001-20800000	0.0191473441303845	0.0188833976710419	0.0553236991127753	0.000175152623926139	-0.514962894798629	-0.755486829875861	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.21329133	1.50463451536739	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.965030997260707
X	20850000	C.remanei	20800000	4.14861	CR	20750001	20800001-20900000	0.0147612217488613	0.0137413047171458	0.293798378926091	9.09372967153813e-05	-0.230870039055095	-0.925670399414282	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.16016315	2.04499030508112	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.969681749054735
X	20950000	C.remanei	20900000	3.86899	CR	20850001	20900001-21000000	0.0140968618436541	0.0162591834921755	-0.526531286623557	0.000185468068552975	-0.183960733152518	-1.24871136133129	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.27562267	1.66630632232223	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.974332500848762
X	21050000	C.remanei	21000000	4.01465	CR	20950001	21000001-21100000	0.0109866112017208	0.0117472115448255	-0.256112129004492	7.95757549383196e-05	-0.0233670424917185	-1.44035146863333	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.17613234	1.42540253375012	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.97898325264279
X	21150000	C.remanei	21100000	4.3766	CR	21050001	21100001-21200000	0.00632742098890658	0.00565807342154706	0.467544486234303	5.88983001911762e-06	0.270001613489464	-0.835723773582552	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09785448	1.50117095441389	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.983634004436817
X	21250000	C.remanei	21200000	2.34583	CR	21150001	21200001-21300000	0.00814026697032836	0.00736191592672995	0.416456649871127	7.40466202470881e-06	0.13487073505729	-0.343589682082468	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.055070005	1.50019173962113	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.988284756230845
X	21450000	C.remanei	21400000	2.09029	CR	21350001	21400001-21500000	0.0025717393409784	0.00282134766558708	-0.347077889352065	2.48688555799678e-06	-0.483702641203395	-0.799810681963639	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.13021831	1.97460401066466	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.9975862598189
X	2150000	C.elegans	2100000	0.568536	CE	2050001	2100001-2200000	0.000427903768957844	0.000670424526938933	-1.29180076672416	1.08022975953923e-06	2.10293494779939	2.42609333562928	6	0.375	0.739795918367347	0.425170068027211	0.6503409	1.0542126329632	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.118713335179372
X	2250000	C.elegans	2200000	0.314481	CE	2150001	2200001-2300000	0.000359478354558679	0.00056741725483802	-1.30599590924368	7.37587758775906e-07	2.10167396858198	2.4227743887367	7	0.321428571428571	0.627551020408163	0.428571428571429	0.04315975	1.03799121381156	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.124234885652831
X	2350000	C.elegans	2300000	0.386008	CE	2250001	2300001-2400000	0.000441729907565476	0.000707094843862665	-1.34084619930345	1.21583861208794e-06	2.10398438676736	2.42800566178374	6	0.436224489795918	0.739795918367347	0.154970760233918	0.232375	1.02723060420169	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.12975643612629
X	2350000	C.remanei	2300000	3.5614	CR	2250001	2300001-2400000	0.00799295295403235	0.00789432413175699	0.0493969659151606	3.13836052031968e-05	-0.378369456655853	-0.758738176030905	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.25584453	2.38044926281336	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.109292667159646
X	2450000	C.elegans	2400000	0.3016	CE	2350001	2400001-2500000	0.000335604173400427	0.000525929320331696	-1.28651798783928	6.69186537911163e-07	2.10327398160879	2.42675019255534	5	0.377551020408163	0.74234693877551	0.429054054054054	0.58873415	1.01568290514671	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.X	0.135277986599749
X	2450000	C.remanei	2400000	9.96049	CR	2350001	2400001-2500000	0.0142277143644577	0.0090718692119697	2.24642754916198	3.69677266773683e-05	-0.877952390114546	-0.147838751663516	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.28586283	2.94981384712039	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.X	0.113943418953674
